sku_id,Label_Key_Group,Sum of cost,SKU Category,labels_key,labels_value
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
8111-FEE9-BFEE,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev
83FF-9C17-D184,Google System Label,39.494026999999996,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
8835-C41E-B3EA,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev
93F4-2190-D5EF,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
984A-1F27-2D1F,Google System Label,0.012546,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
9F5F-0236-9C17,Google System Label,12.709914000000001,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev
A6C3-31B5-6D26,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
B561-BFBD-1264,Google System Label,612.894493,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev
B62C-9514-EC43,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
C1BB-5F08-C60D,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
C268-6D50-D598,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
C2F8-6C2C-1847,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
C40A-084F-09B4,Google System Label,79.242601,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev
C4A4-76CD-56D0,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
D011-1819-740D,Google System Label,388.60445200000004,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
D307-D26E-76BC,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev
D31D-6EF4-950B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
D72A-E5E4-973E,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
D973-5D65-BAB2,Google System Label,573.3293979999999,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev
DA21-2385-9025,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
DE9E-AFBC-A15A,Google System Label,317.89687999999995,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
DFA5-B5C6-36D6,Google System Label,0.200847,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
E725-3CC5-D4BE,Google System Label,671.779732,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev
E926-D07C-E1A4,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
ECCC-9EE4-AEE4,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
EF89-EF79-A587,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev
F239-15CB-5B98,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
F274-1692-F213,Google System Label,1.767767,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
F6C4-AC52-0E8A,Google System Label,0.624879,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev
FDBC-6E3B-D4D8,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev
10C4-2156-01D6,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
14F9-7705-2FD4,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
2F71-7905-9E49,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
39F4-0112-6F39,Google System Label,0.40534499999999996,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
3D41-4308-45C0,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
4EA8-4296-E5E2,Google System Label,0.00004600000000000001,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
50F7-CAB7-DB8D,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
5B70-B2D6-B4FC,Google System Label,0.000002,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
5DEA-D962-E5F8,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
62AF-A39E-269B,Google System Label,5.820731,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
6934-30E8-A65F,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
6A43-0244-4A9C,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
6AE1-525F-8B80,Google System Label,0.003337,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
8835-C41E-B3EA,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
9431-52B1-2C4F,Google System Label,0.806353,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
9F61-45D7-D4FB,Google System Label,7.376726,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
9FE0-8F60-A9F0,Google System Label,0.327299,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
A109-54C1-7CB0,Google System Label,0.988769,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
B561-BFBD-1264,Google System Label,276.315729,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
C268-6D50-D598,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
C40A-084F-09B4,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
D307-D26E-76BC,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
D973-5D65-BAB2,Google System Label,14.099465,Storage,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
DA21-2385-9025,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
DE9E-AFBC-A15A,Google System Label,0.066839,Egress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
E2FC-6ECB-EB48,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
ECCC-9EE4-AEE4,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
F239-15CB-5B98,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
F268-6CE7-AC16,Google System Label,0.17549,Compute,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
F456-C31A-8A75,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-dev-europe-west1
03A5-1B2A-3485,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
03CC-5250-7F51,Google System Label,17718.919286000004,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod
11D6-3D11-8E77,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
14F9-7705-2FD4,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
1CFF-8100-5F11,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
2F99-3A90-373B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
378D-6896-1041,Google System Label,0.000002,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
3D41-4308-45C0,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
3EEB-E1E6-C521,Google System Label,0.035212999999999994,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
489B-BB53-0D77,Google System Label,0,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod
4EA8-4296-E5E2,Google System Label,0.05069799999999999,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
5076-A0FD-B409,Google System Label,0.091908,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
50F7-CAB7-DB8D,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod
587F-0E36-6A26,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
5DEA-D962-E5F8,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
62AF-A39E-269B,Google System Label,71706.787975,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
6934-30E8-A65F,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
6AE1-525F-8B80,Google System Label,11.181640999999999,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
6C67-1253-BB04,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
761A-BA86-D467,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
773D-F52D-63CD,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
8111-FEE9-BFEE,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod
83FF-9C17-D184,Google System Label,0.09394000000000002,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
8835-C41E-B3EA,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod
93F4-2190-D5EF,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
984A-1F27-2D1F,Google System Label,0.032381999999999994,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
9F5F-0236-9C17,Google System Label,0.07045,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
A6C3-31B5-6D26,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
B561-BFBD-1264,Google System Label,615.0988349999999,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod
C1BB-5F08-C60D,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
C268-6D50-D598,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
C40A-084F-09B4,Google System Label,60.999807,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod
C4A4-76CD-56D0,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
D011-1819-740D,Google System Label,296.86914599999994,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
D307-D26E-76BC,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod
D31D-6EF4-950B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
D72A-E5E4-973E,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
D973-5D65-BAB2,Google System Label,574.5580249999998,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod
DA21-2385-9025,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
DE9E-AFBC-A15A,Google System Label,100.668737,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
DFA5-B5C6-36D6,Google System Label,0.037523,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
E926-D07C-E1A4,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
ECCC-9EE4-AEE4,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
EF89-EF79-A587,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod
F239-15CB-5B98,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
F274-1692-F213,Google System Label,3.155513,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
F6C4-AC52-0E8A,Google System Label,0.171425,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod
FDBC-6E3B-D4D8,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod
10C4-2156-01D6,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
11AD-2790-7C4B,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
14F9-7705-2FD4,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
2F71-7905-9E49,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
39F4-0112-6F39,Google System Label,0.253745,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
3D41-4308-45C0,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
4EA8-4296-E5E2,Google System Label,0.000001,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
50F7-CAB7-DB8D,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
5B70-B2D6-B4FC,Google System Label,0.000003,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
5DEA-D962-E5F8,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
62AF-A39E-269B,Google System Label,1.550583,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
6934-30E8-A65F,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
6A43-0244-4A9C,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
6AE1-525F-8B80,Google System Label,0.002981,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
8835-C41E-B3EA,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
9431-52B1-2C4F,Google System Label,0.504766,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
9F61-45D7-D4FB,Google System Label,0.5108950000000001,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
A109-54C1-7CB0,Google System Label,0.06848,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
B561-BFBD-1264,Google System Label,240.51315799999998,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
C268-6D50-D598,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
C40A-084F-09B4,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
D307-D26E-76BC,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
D973-5D65-BAB2,Google System Label,14.872894000000002,Storage,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
DA21-2385-9025,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
DE9E-AFBC-A15A,Google System Label,0.058356000000000005,Egress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
ECCC-9EE4-AEE4,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
F239-15CB-5B98,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
F456-C31A-8A75,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-prod-europe-west1
03CC-5250-7F51,Google System Label,1593.789679,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
123C-0EFC-B7C8,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
14F9-7705-2FD4,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
1E55-5CEB-2AB1,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
2856-91B1-406A,Google System Label,6.101095,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
2E27-4F75-95CD,Google System Label,209.86934399999998,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
2F99-3A90-373B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
378D-6896-1041,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
3D41-4308-45C0,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
427E-B4F2-B5CF,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
489B-BB53-0D77,Google System Label,0,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
4BEF-C75E-0C60,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-test
4EA8-4296-E5E2,Google System Label,0.001568,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
5076-A0FD-B409,Google System Label,0.0354,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
50F7-CAB7-DB8D,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
5B01-D157-A097,Google System Label,314.86748200000005,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
5DEA-D962-E5F8,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
6276-ABCE-E764,Google System Label,3.2703600000000006,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
62AF-A39E-269B,Google System Label,683.0323280000001,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
6934-30E8-A65F,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
6AE1-525F-8B80,Google System Label,12.549076000000001,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
6C67-1253-BB04,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
6C71-E844-38BC,Google System Label,105.487016,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
761A-BA86-D467,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
7927-E3EC-DBBC,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
79E9-0431-3CD3,Google System Label,0.06559999999999999,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
8111-FEE9-BFEE,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-test
8687-6D6B-5B8B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
8835-C41E-B3EA,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
8E2F-8EE0-E9FD,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
92CB-C25F-B1D1,Google System Label,0,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-test
93F4-2190-D5EF,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
984A-1F27-2D1F,Google System Label,0.0003839999999999999,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
9C76-A3FB-C60A,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
A6C3-31B5-6D26,Google System Label,0,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
ABD6-FF7B-A404,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
B0B5-6E19-13AE,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
B188-61DD-52E4,Google System Label,0.7629699999999999,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
B561-BFBD-1264,Google System Label,615.100502,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
BB77-5FDA-69D9,Google System Label,550.1169719999999,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
C268-6D50-D598,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
C40A-084F-09B4,Google System Label,16.161988,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-test
C4A4-76CD-56D0,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
CEE0-1AE0-3422,Google System Label,0.12244599999999999,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
CF4E-A0C7-E3BF,Google System Label,289.30050100000005,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
D011-1819-740D,Google System Label,78.928267,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
D0CC-50DF-59D2,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
D307-D26E-76BC,Google System Label,0,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
D31D-6EF4-950B,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
D72A-E5E4-973E,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
D973-5D65-BAB2,Google System Label,120.105941,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
DA21-2385-9025,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
DE9E-AFBC-A15A,Google System Label,11.823813000000001,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
DFA5-B5C6-36D6,Google System Label,0.030388999999999996,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
E725-3CC5-D4BE,Google System Label,56.48706,Storage,goog-k8s-cluster-name,tgs-datalake-gke-test
E926-D07C-E1A4,Google System Label,0,Ingress,goog-k8s-cluster-name,tgs-datalake-gke-test
ECCC-9EE4-AEE4,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
F239-15CB-5B98,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
F274-1692-F213,Google System Label,0.07380400000000001,Egress,goog-k8s-cluster-name,tgs-datalake-gke-test
F449-33EC-A5EF,Google System Label,277.909238,Compute,goog-k8s-cluster-name,tgs-datalake-gke-test
F6C4-AC52-0E8A,Google System Label,0.054225,Network - Other,goog-k8s-cluster-name,tgs-datalake-gke-test
FA27-F4A0-3EE3,Google System Label,0,Licensing,goog-k8s-cluster-name,tgs-datalake-gke-test
2E27-4F75-95CD,Kubernetes Namespace Label,0.223636,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-prod
6C71-E844-38BC,Kubernetes Namespace Label,0.12286000000000004,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-prod
CF4E-A0C7-E3BF,Kubernetes Namespace Label,2.773297999999999,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-prod
D973-5D65-BAB2,Kubernetes Namespace Label,0.27683899999999995,Storage,k8s-namespace-labels/pgs.com/environment,tgs-datalake-prod
F449-33EC-A5EF,Kubernetes Namespace Label,1.5285249999999997,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-prod
CF4E-A0C7-E3BF,Kubernetes Namespace Label,3.4150919999999996,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-test
F449-33EC-A5EF,Kubernetes Namespace Label,1.878434,Compute,k8s-namespace-labels/pgs.com/environment,tgs-datalake-test
1F8B-71B0-3D1B,Resource Name,0,Egress,resource_name,tgs-geophysical-test-samples
22EB-AAE8-FBCD,Resource Name,57.774736,Egress,resource_name,tgs-geophysical-test-samples
4DBF-185F-A415,Resource Name,125.37957800000001,Management & Operations,resource_name,tgs-geophysical-test-samples
7870-010B-2763,Resource Name,176.71135,Management & Operations,resource_name,tgs-geophysical-test-samples
8878-37D4-D2AC,Resource Name,0,Network - Other,resource_name,tgs-geophysical-test-samples
9B2D-2B7D-FA5C,Resource Name,0.000372,Egress,resource_name,tgs-geophysical-test-samples
B7C3-7672-190E,Resource Name,0.000007,Management & Operations,resource_name,tgs-geophysical-test-samples
C7FF-4F9E-C0DB,Resource Name,0,Storage,resource_name,tgs-geophysical-test-samples
E5F0-6A5D-7BAD,Resource Name,2339.240089,Storage,resource_name,tgs-geophysical-test-samples
1F8B-71B0-3D1B,Resource Name,0,Egress,resource_name,tgs-geophysical-test-samples-eu
22EB-AAE8-FBCD,Resource Name,0,Egress,resource_name,tgs-geophysical-test-samples-eu
4DBF-185F-A415,Resource Name,2.489719,Management & Operations,resource_name,tgs-geophysical-test-samples-eu
7870-010B-2763,Resource Name,0.775832,Management & Operations,resource_name,tgs-geophysical-test-samples-eu
A703-5CB6-E0BF,Resource Name,118.10626599999998,Storage,resource_name,tgs-geophysical-test-samples-eu
22EB-AAE8-FBCD,Resource Name,0.000013000000000000001,Egress,resource_name,tgs-gis-entitlement-app-ui-dev
4DBF-185F-A415,Resource Name,0.000014999999999999999,Management & Operations,resource_name,tgs-gis-entitlement-app-ui-dev
